guess,clue,literal_score,pragmatic_score,wordpair
shingles-tot,adolescent,0.005773944050685292,0.005263157939200401,teenager-youthful
shingles-teenager,adolescent,0.006324017504126336,0.005263157925187665,teenager-youthful
shingles-youthful,adolescent,0.0062381393944234455,0.005263157997393597,teenager-youthful
invisible-imagine,adolescent,0.004965012868569137,0.0052631578802207184,teenager-youthful
invisible-nudity,adolescent,0.004964505466417875,0.005263157852438647,teenager-youthful
invisible-frustrated,adolescent,0.004915074010474171,0.005263157865546363,teenager-youthful
invisible-wispy,adolescent,0.004950171797950596,0.005263157862197121,teenager-youthful
invisible-wife,adolescent,0.004933262592112745,0.005263157841867029,teenager-youthful
invisible-riding,adolescent,0.004909180514786843,0.005263157956193299,teenager-youthful
invisible-treble,adolescent,0.004930097869000335,0.005263157871878634,teenager-youthful
invisible-demolish,adolescent,0.004890154822634854,0.0052631578544723575,teenager-youthful
invisible-declare,adolescent,0.004902324712854541,0.005263157859922636,teenager-youthful
invisible-generally,adolescent,0.004897192670162022,0.005263157864974511,teenager-youthful
invisible-penny,adolescent,0.004933483375192024,0.005263157848049091,teenager-youthful
invisible-tot,adolescent,0.005726826298577996,0.00526315794978573,teenager-youthful
invisible-teenager,adolescent,0.006261498515142429,0.005263157935695655,teenager-youthful
invisible-youthful,adolescent,0.006178085530905875,0.005263158009040031,teenager-youthful
imagine-nudity,adolescent,0.00499622954030552,0.005263157863325437,teenager-youthful
imagine-frustrated,adolescent,0.004945344791424126,0.005263157876219916,teenager-youthful
imagine-wispy,adolescent,0.004981473255804948,0.005263157873441965,teenager-youthful
imagine-wife,adolescent,0.004964066759039157,0.00526315785258115,teenager-youthful
imagine-riding,adolescent,0.004939278808332051,0.005263157969008888,teenager-youthful
imagine-treble,adolescent,0.004960809115249445,0.005263157881917588,teenager-youthful
imagine-demolish,adolescent,0.00491969742645671,0.0052631578645949625,teenager-youthful
imagine-declare,adolescent,0.004932222565361784,0.005263157870202655,teenager-youthful
imagine-generally,adolescent,0.004926940627066061,0.005263157875266888,teenager-youthful
imagine-penny,adolescent,0.004964294026409557,0.0052631578585444275,teenager-youthful
imagine-tot,adolescent,0.00578237315758944,0.005263157962399776,teenager-youthful
imagine-teenager,adolescent,0.006335213270282913,0.005263157948062738,teenager-youthful
imagine-youthful,adolescent,0.006248892056299333,0.005263158023119891,teenager-youthful
nudity-frustrated,adolescent,0.00494484663354266,0.005263157848890815,teenager-youthful
nudity-wispy,adolescent,0.0049809580949744595,0.005263157844928291,teenager-youthful
nudity-wife,adolescent,0.004963559802230614,0.005263157824393556,teenager-youthful
nudity-riding,adolescent,0.004938783495737737,0.005263157937938245,teenager-youthful
nudity-treble,adolescent,0.004960303691336447,0.005263157855031802,teenager-youthful
nudity-demolish,adolescent,0.0049192112798848,0.0052631578382761795,teenager-youthful
nudity-declare,adolescent,0.004931730559088741,0.005263157843413314,teenager-youthful
nudity-generally,adolescent,0.004926451093300365,0.0052631578487958965,teenager-youthful
nudity-penny,adolescent,0.004963786962630171,0.0052631578311734244,teenager-youthful
nudity-tot,adolescent,0.005781457459806926,0.005263157931193082,teenager-youthful
nudity-teenager,adolescent,0.006333996847880587,0.005263157917105891,teenager-youthful
nudity-youthful,adolescent,0.006247723801518754,0.005263157989143385,teenager-youthful
frustrated-wispy,adolescent,0.004930773806248235,0.0052631578588008855,teenager-youthful
frustrated-wife,adolescent,0.004914171560580364,0.005263157838265593,teenager-youthful
frustrated-riding,adolescent,0.004890525248729947,0.005263157950428089,teenager-youthful
frustrated-treble,adolescent,0.004911064197648896,0.005263157867780555,teenager-youthful
frustrated-demolish,adolescent,0.004871842652940062,0.005263157850728317,teenager-youthful
frustrated-declare,adolescent,0.004883793199317457,0.0052631578558400074,teenager-youthful
frustrated-generally,adolescent,0.004878753705767028,0.005263157861016441,teenager-youthful
frustrated-penny,adolescent,0.004914388340930997,0.005263157844263783,teenager-youthful
frustrated-tot,adolescent,0.005692496535216455,0.005263157943942665,teenager-youthful
frustrated-teenager,adolescent,0.006216016220689208,0.005263157929841825,teenager-youthful
frustrated-youthful,adolescent,0.0061343866903911136,0.005263158002029084,teenager-youthful
wispy-wife,adolescent,0.004949238699580858,0.005263157835075153,teenager-youthful
wispy-riding,adolescent,0.004924790954381062,0.005263157949003686,teenager-youthful
wispy-treble,adolescent,0.004946025841121072,0.00526315786451272,teenager-youthful
wispy-demolish,adolescent,0.004905477383567248,0.005263157847639652,teenager-youthful
wispy-declare,adolescent,0.004917831313827988,0.005263157853125707,teenager-youthful
wispy-generally,adolescent,0.004912621616759927,0.005263157858199427,teenager-youthful
wispy-penny,adolescent,0.004949462841682649,0.005263157840958519,teenager-youthful
wispy-tot,adolescent,0.005755611055101822,0.00526315794256404,teenager-youthful
wispy-teenager,adolescent,0.006299679122768895,0.005263157928438233,teenager-youthful
wispy-youthful,adolescent,0.006214762543088527,0.00526315800166353,teenager-youthful
wife-riding,adolescent,0.004908283194433296,0.005263157925414643,teenager-youthful
wife-treble,adolescent,0.004929182320804207,0.005263157844536864,teenager-youthful
wife-demolish,adolescent,0.004889274028543493,0.005263157828217565,teenager-youthful
wife-declare,adolescent,0.004901433353493049,0.005263157832771057,teenager-youthful
wife-generally,adolescent,0.004896305768707611,0.005263157838617409,teenager-youthful
wife-penny,adolescent,0.004932564871054392,0.0052631578205023675,teenager-youthful
wife-tot,adolescent,0.0057251733004258926,0.0052631579180107725,teenager-youthful
wife-teenager,adolescent,0.00625930718532065,0.005263157904747868,teenager-youthful
wife-youthful,adolescent,0.006175980319757944,0.005263157974524338,teenager-youthful
riding-treble,adolescent,0.004905193488142934,0.0052631579584033455,teenager-youthful
riding-demolish,adolescent,0.0048661940512753936,0.005263157936401552,teenager-youthful
riding-declare,adolescent,0.0048780770716901995,0.005263157943806859,teenager-youthful
riding-generally,adolescent,0.004873066069485803,0.005263157947741336,teenager-youthful
riding-penny,adolescent,0.004908498742668323,0.005263157932548795,teenager-youthful
riding-tot,adolescent,0.005681922789903202,0.005263158050691954,teenager-youthful
riding-teenager,adolescent,0.006202019159048941,0.005263158034461798,teenager-youthful
riding-youthful,adolescent,0.0061209367906529645,0.0052631581218646915,teenager-youthful
treble-demolish,adolescent,0.0048862412084660425,0.005263157856576843,teenager-youthful
treble-declare,adolescent,0.004898364165890732,0.005263157861799692,teenager-youthful
treble-generally,adolescent,0.004893251925981035,0.005263157866968561,teenager-youthful
treble-penny,adolescent,0.004929402247364316,0.005263157850312534,teenager-youthful
treble-tot,adolescent,0.005719482938830617,0.005263157952188966,teenager-youthful
treble-teenager,adolescent,0.006251764672721632,0.005263157937834228,teenager-youthful
treble-youthful,adolescent,0.006168734077468062,0.0052631580113890845,teenager-youthful
demolish-declare,adolescent,0.004859622848166772,0.0052631578452515945,teenager-youthful
demolish-generally,adolescent,0.004854703648551205,0.0052631578504643605,teenager-youthful
demolish-penny,adolescent,0.00488948560716595,0.005263157833495754,teenager-youthful
demolish-tot,adolescent,0.005647835690102985,0.005263157930424559,teenager-youthful
demolish-teenager,adolescent,0.006156933866090675,0.005263157917058164,teenager-youthful
demolish-youthful,adolescent,0.006077608492283531,0.005263157986393198,teenager-youthful
declare-generally,adolescent,0.004866449501720634,0.00526315785553505,teenager-youthful
declare-penny,adolescent,0.004901647469896954,0.0052631578384190044,teenager-youthful
declare-tot,adolescent,0.005669631310266558,0.005263157937588963,teenager-youthful
declare-teenager,adolescent,0.006185755192244785,0.005263157923878988,teenager-youthful
declare-youthful,adolescent,0.006105307597626781,0.00526315799492787,teenager-youthful
generally-penny,adolescent,0.004896518814321059,0.005263157843989033,teenager-youthful
generally-tot,adolescent,0.005660436466711961,0.00526315794169234,teenager-youthful
generally-teenager,adolescent,0.0061735935616050635,0.005263157928206869,teenager-youthful
generally-youthful,adolescent,0.006093619921827216,0.005263157998341676,teenager-youthful
penny-tot,adolescent,0.005725570356506122,0.005263157926394025,teenager-youthful
penny-teenager,adolescent,0.006259833538329671,0.005263157912346018,teenager-youthful
penny-youthful,adolescent,0.0061764859890057495,0.005263157984023244,teenager-youthful
tot-teenager,adolescent,0.008284055025412468,0.005263158024673129,teenager-youthful
tot-youthful,adolescent,0.008113671097174879,0.005263158110885105,teenager-youthful
teenager-youthful,adolescent,0.009552889923504938,0.005263158092613599,teenager-youthful
belonging-metric,happy,0.005253525024221891,0.005263157849752604,teenager-youthful
belonging-chivalrous,happy,0.0052578083027514915,0.005263157863516182,teenager-youthful
belonging-royalty,happy,0.005267588739683852,0.005263157854809284,teenager-youthful
belonging-shingles,happy,0.005252821341924379,0.005263157848656579,teenager-youthful
belonging-invisible,happy,0.005279064478465206,0.005263157857844403,teenager-youthful
belonging-imagine,happy,0.0052961491821119444,0.005263157868285635,teenager-youthful
belonging-nudity,happy,0.0053320346006051345,0.005263157841003686,teenager-youthful
belonging-frustrated,happy,0.0052955243135650925,0.005263157853913533,teenager-youthful
belonging-wispy,happy,0.005281064588092996,0.005263157851045725,teenager-youthful
belonging-wife,happy,0.005354581803150705,0.005263157829027317,teenager-youthful
belonging-riding,happy,0.005267735185418425,0.0052631579428322394,teenager-youthful
belonging-treble,happy,0.005281321640537917,0.005263157860020429,teenager-youthful
belonging-demolish,happy,0.005248491606014344,0.0052631578430309125,teenager-youthful
belonging-declare,happy,0.005276261951187942,0.005263157848120282,teenager-youthful
belonging-generally,happy,0.005251593038251576,0.00526315785354018,teenager-youthful
belonging-penny,happy,0.005285114718862104,0.005263157835646968,teenager-youthful
belonging-tot,happy,0.00529027407445452,0.005263157936235669,teenager-youthful
belonging-teenager,happy,0.005306672298821693,0.0052631579225181505,teenager-youthful
belonging-youthful,happy,0.0056341502526430255,0.005263157994292149,teenager-youthful
metric-chivalrous,happy,0.005174305102300065,0.005263157866906618,teenager-youthful
metric-royalty,happy,0.005183360402872891,0.005263157857997916,teenager-youthful
metric-shingles,happy,0.005169687498856454,0.005263157852454039,teenager-youthful
metric-invisible,happy,0.005193984045295125,0.0052631578612106315,teenager-youthful
metric-imagine,happy,0.005209797646348539,0.005263157871485839,teenager-youthful
metric-nudity,happy,0.0052430033767426115,0.0052631578449284485,teenager-youthful
metric-frustrated,happy,0.005209219321263332,0.005263157857353092,teenager-youthful
metric-wispy,happy,0.005195835502953441,0.005263157854297889,teenager-youthful
metric-wife,happy,0.005263860135368625,0.005263157834821309,teenager-youthful
metric-riding,happy,0.005183495983338414,0.005263157944090754,teenager-youthful
metric-treble,happy,0.005196073447761445,0.0052631578628895455,teenager-youthful
metric-demolish,happy,0.005165678232924044,0.00526315784672066,teenager-youthful
metric-declare,happy,0.0051913897373975955,0.005263157851816659,teenager-youthful
metric-generally,happy,0.005168550129245121,0.005263157856849156,teenager-youthful
metric-penny,happy,0.0051995844932575565,0.00526315783977875,teenager-youthful
metric-tot,happy,0.005204359987804021,0.005263157938030543,teenager-youthful
metric-teenager,happy,0.005219536340674012,0.005263157924589483,teenager-youthful
metric-youthful,happy,0.0055220439974867554,0.005263157994845042,teenager-youthful
chivalrous-royalty,happy,0.005187375820881075,0.005263157871584954,teenager-youthful
chivalrous-shingles,happy,0.005173651053191251,0.005263157866431197,teenager-youthful
chivalrous-invisible,happy,0.0051980398361021266,0.005263157875243407,teenager-youthful
chivalrous-imagine,happy,0.005213913655211512,0.005263157886457116,teenager-youthful
chivalrous-nudity,happy,0.005247246305816972,0.005263157858424439,teenager-youthful
chivalrous-frustrated,happy,0.005213333125303078,0.005263157871314544,teenager-youthful
chivalrous-wispy,happy,0.005199898336559488,0.005263157868504298,teenager-youthful
chivalrous-wife,happy,0.00526818311020399,0.0052631578470545585,teenager-youthful
chivalrous-riding,happy,0.005187511916174558,0.005263157961267428,teenager-youthful
chivalrous-treble,happy,0.005200137186635849,0.005263157877758703,teenager-youthful
chivalrous-demolish,happy,0.005169626600198,0.005263157860111187,teenager-youthful
chivalrous-declare,happy,0.005195435663027951,0.005263157865600134,teenager-youthful
chivalrous-generally,happy,0.005172509374276696,0.005263157870593172,teenager-youthful
chivalrous-penny,happy,0.005203661593851919,0.005263157853763653,teenager-youthful
chivalrous-tot,happy,0.005208455273671876,0.005263157955985183,teenager-youthful
chivalrous-teenager,happy,0.005223689506832805,0.005263157941864734,teenager-youthful
chivalrous-youthful,happy,0.0055273782950295315,0.005263158015457844,teenager-youthful
royalty-shingles,happy,0.005182700710686487,0.005263157857670837,teenager-youthful
royalty-invisible,happy,0.005207300304665448,0.005263157866509805,teenager-youthful
royalty-imagine,happy,0.005223311759447975,0.0052631578770387915,teenager-youthful
royalty-nudity,happy,0.005256934512585469,0.005263157850090559,teenager-youthful
royalty-frustrated,happy,0.005222726190089055,0.005263157862561747,teenager-youthful
royalty-wispy,happy,0.005209174902119986,0.005263157859640224,teenager-youthful
royalty-wife,happy,0.0052780542857862,0.005263157839506351,teenager-youthful
royalty-riding,happy,0.0051966812863720995,0.005263157950752304,teenager-youthful
royalty-treble,happy,0.005209415821277937,0.005263157868515062,teenager-youthful
royalty-demolish,happy,0.005178641547675142,0.0052631578517040225,teenager-youthful
royalty-declare,happy,0.005204673583855555,0.005263157856687452,teenager-youthful
royalty-generally,happy,0.005181549182839931,0.005263157861961932,teenager-youthful
royalty-penny,happy,0.005212970768133559,0.005263157843787701,teenager-youthful
royalty-tot,happy,0.005217806012607742,0.005263157944698804,teenager-youthful
royalty-teenager,happy,0.005233172540257288,0.005263157930966934,teenager-youthful
